order_id,order_date,order_time,order_status,fulfillment_channel,sales_channel,ship_service_level,customer_id,ship_state,ship_city,ship_postal,ship_country,currency,shipping_fee,promotion_discount,order_total
114-5152978-7233855,2025-02-04,20:01:22,Shipped,FBA,Amazon.com,Two-Day,CUST-00571,TX,Dallas,87264,US,USD,0.0,0.0,29.73
114-9502454-5075450,2025-02-04,21:08:18,Shipped,FBA,Amazon.com,Two-Day,CUST-00146,CO,Centerville,33255,US,USD,0.0,0.0,110.91
114-3505468-4978632,2025-02-05,11:27:10,Shipped,FBA,Amazon.com,Expedited,CUST-00648,GA,Augusta,76194,US,USD,0.0,0.0,34.22
114-1007792-7372482,2025-02-06,11:24:07,Shipped,FBA,Amazon.com,Standard,CUST-01023,HI,Centerville,19643,US,USD,0.0,0.0,21.66
114-4956542-4029545,2025-02-06,01:55:44,Pending,FBA,Amazon.com,Two-Day,CUST-00827,GA,Atlanta,79550,US,USD,0.0,0.0,159.61
114-6472201-1551595,2025-02-06,13:54:12,Shipped,FBA,Amazon.com,Standard,CUST-01373,IN,Springfield,71845,US,USD,0.0,0.0,18.93
114-7480658-4060046,2025-02-06,17:39:49,Shipped,FBA,Amazon.com,Two-Day,CUST-00005,OH,Cleveland,29735,US,USD,0.0,0.0,8.44
114-8170643-2356787,2025-02-06,16:36:50,Shipped,FBA,Amazon.com,Two-Day,CUST-01164,TX,San Antonio,36744,US,USD,0.0,1.32,182.15
114-9207968-8318400,2025-02-06,00:27:05,Shipped,FBA,Amazon.com,Standard,CUST-00409,TX,San Antonio,90713,US,USD,0.0,0.0,75.83
114-9834338-8318221,2025-02-06,14:24:45,Shipped,FBA,Amazon.com,Two-Day,CUST-00519,CA,San Diego,39697,US,USD,0.0,0.0,30.08
114-2431404-5526802,2025-02-07,20:58:09,Shipped,FBA,Amazon.com,Two-Day,CUST-00638,IA,Centerville,26920,US,USD,0.0,0.0,110.36
114-4873573-3518067,2025-02-07,09:58:30,Shipped,FBA,Amazon.com,Expedited,CUST-01739,KS,Springfield,75066,US,USD,0.0,0.0,39.53
114-9087865-7293403,2025-02-07,01:32:22,Shipped,FBA,Amazon.com,Two-Day,CUST-00033,TN,Knoxville,17806,US,USD,0.0,0.0,19.47
114-1164605-5547791,2025-02-08,11:55:26,Shipped,FBA,Amazon.com,Expedited,CUST-01585,CO,Springfield,26241,US,USD,0.0,0.0,36.67
114-2982431-2052513,2025-02-08,09:27:46,Shipped,FBA,Amazon.com,Two-Day,CUST-01053,WA,Tacoma,73269,US,USD,0.0,1.89,11.55
114-3792143-5621875,2025-02-08,19:26:15,Shipped,FBA,Amazon.com,Expedited,CUST-00851,SC,Centerville,73234,US,USD,0.0,0.0,18.93
114-7150740-1787382,2025-02-08,05:12:12,Shipped,FBA,Amazon.com,Standard,CUST-01318,WA,Bellevue,38613,US,USD,0.0,0.0,31.59
114-8227715-7103897,2025-02-08,23:36:10,Shipped,FBA,Amazon.com,Two-Day,CUST-01523,IL,Naperville,68062,US,USD,0.0,0.0,13.62
114-1788304-3053706,2025-02-09,22:48:12,Pending,FBM,Amazon.com,Standard,CUST-00338,MI,Ann Arbor,52477,US,USD,6.1,0.0,211.67
114-2504517-6746006,2025-02-09,22:34:21,Shipped,FBA,Amazon.com,Two-Day,CUST-00384,OK,Riverside,91379,US,USD,0.0,0.0,41.1
114-4146348-4114349,2025-02-09,12:02:58,Canceled,FBM,Amazon.com,Expedited,CUST-00177,FL,Miami,76476,US,USD,5.99,0.0,140.81
114-5186775-6727598,2025-02-09,01:19:21,Shipped,FBA,Amazon.com,Two-Day,CUST-01790,MI,Grand Rapids,63465,US,USD,0.0,0.0,109.5
114-7442823-4644458,2025-02-09,17:36:51,Shipped,FBM,Amazon.com,Standard,CUST-01370,LA,Fairview,24003,US,USD,6.8,0.0,62.42
114-2063269-6500752,2025-02-10,07:41:10,Shipped,FBM,Amazon.com,Standard,CUST-00068,IL,Naperville,67896,US,USD,4.61,0.0,57.73
114-2452972-8685711,2025-02-10,23:49:47,Shipped,FBM,Amazon.com,Standard,CUST-01729,ME,Centerville,66645,US,USD,5.16,1.41,386.41
114-2708399-3133651,2025-02-10,02:21:27,Shipped,FBA,Amazon.com,Standard,CUST-01759,NC,Greensboro,80157,US,USD,0.0,0.0,57.15
114-3921178-2715740,2025-02-10,17:36:24,Shipped,FBA,Amazon.com,Two-Day,CUST-00550,TX,Austin,96214,US,USD,0.0,2.57,51.51
114-4561243-1295576,2025-02-10,02:22:52,Shipped,FBA,Amazon.com,Standard,CUST-00207,NY,Albany,28096,US,USD,0.0,0.0,58.26
114-6944560-8232780,2025-02-10,16:53:22,Shipped,FBA,Amazon.com,Standard,CUST-00236,NJ,Paterson,49326,US,USD,0.0,5.78,143.58
114-8347741-5742281,2025-02-10,13:04:29,Pending,FBA,Amazon.com,Two-Day,CUST-00193,CO,Fairview,21239,US,USD,0.0,0.0,26.5
114-1073470-1368958,2025-02-11,16:08:51,Shipped,FBA,Amazon.com,Two-Day,CUST-00667,CA,Sacramento,61744,US,USD,0.0,0.0,17.61
114-1623137-2613678,2025-02-11,18:45:13,Shipped,FBA,Amazon.com,Two-Day,CUST-00608,NV,Georgetown,96246,US,USD,0.0,0.0,89.73
114-4353274-2074999,2025-02-11,06:40:25,Canceled,FBA,Amazon.com,Two-Day,CUST-01466,NY,Syracuse,74331,US,USD,0.0,0.0,109.5
114-4565762-3182864,2025-02-11,11:39:37,Unshipped,FBA,Amazon.com,Standard,CUST-00810,OH,Cleveland,72616,US,USD,0.0,3.06,233.41
114-7391642-7137345,2025-02-11,11:01:57,Shipped,FBA,Amazon.com,Standard,CUST-00642,TX,Houston,83010,US,USD,0.0,0.0,80.18
114-8244288-3181033,2025-02-11,23:39:34,Shipped,FBA,Amazon.com,Standard,CUST-01502,KS,Riverside,21338,US,USD,0.0,0.0,18.93
114-8368372-4185169,2025-02-11,08:42:50,Shipped,FBA,Amazon.com,Two-Day,CUST-01341,TX,Dallas,60361,US,USD,0.0,0.0,38.1
114-1876263-8095167,2025-02-12,13:05:55,Shipped,FBM,Amazon.com,Standard,CUST-00721,OK,Springfield,69516,US,USD,7.73,0.0,61.28
114-1919374-7455317,2025-02-12,23:23:02,Shipped,FBA,Amazon.com,Standard,CUST-00700,MN,Springfield,80601,US,USD,0.0,0.0,41.1
114-4298297-7866413,2025-02-12,14:13:39,Shipped,FBM,Amazon.com,Standard,CUST-00045,CT,Springfield,19725,US,USD,4.03,0.0,112.06
114-6937465-1898548,2025-02-12,14:55:24,Shipped,FBA,Amazon.com,Two-Day,CUST-00760,CO,Riverside,61201,US,USD,0.0,0.0,75.14
114-8666056-9083617,2025-02-12,18:49:04,Shipped,FBM,Amazon.com,Standard,CUST-00590,NC,Raleigh,64831,US,USD,5.23,2.97,231.38
114-9701622-1729471,2025-02-12,05:13:37,Shipped,FBM,Amazon.com,Standard,CUST-01448,KS,Fairview,50086,US,USD,6.06,0.0,59.8
114-1519997-2520604,2025-02-13,12:03:43,Pending,FBM,Amazon.com,Standard,CUST-00308,MO,Centerville,91681,US,USD,7.95,0.0,187.41
114-4156588-4448087,2025-02-13,04:56:26,Shipped,FBA,Amazon.com,Standard,CUST-00430,NJ,Paterson,44922,US,USD,0.0,0.0,69.29
114-5432782-7129838,2025-02-13,22:25:37,Shipped,FBA,Amazon.com,Standard,CUST-00528,TX,San Antonio,77403,US,USD,0.0,0.0,106.1
114-5912228-2103332,2025-02-13,18:01:56,Canceled,FBA,Amazon.com,Two-Day,CUST-00693,ND,Springfield,73201,US,USD,0.0,0.0,121.63
114-7280832-9129618,2025-02-13,06:30:32,Shipped,FBA,Amazon.com,Standard,CUST-01475,IL,Chicago,83023,US,USD,0.0,0.0,136.24
114-8167189-6324124,2025-02-13,04:48:36,Shipped,FBA,Amazon.com,Standard,CUST-00626,CO,Centerville,49669,US,USD,0.0,0.0,19.47
114-8199730-8026853,2025-02-13,17:27:40,Shipped,FBA,Amazon.com,Standard,CUST-00614,TX,Austin,72447,US,USD,0.0,0.0,123.95
114-9066585-5419713,2025-02-13,15:57:06,Shipped,FBA,Amazon.com,Expedited,CUST-00589,NJ,Trenton,74771,US,USD,0.0,0.0,40.54
114-1036611-8096466,2025-02-14,17:02:33,Pending,FBM,Amazon.com,Standard,CUST-00232,FL,Tampa,57962,US,USD,6.87,0.0,95.57
114-1778251-3061272,2025-02-14,00:43:47,Shipped,FBA,Amazon.com,Standard,CUST-00169,IA,Fairview,35470,US,USD,0.0,0.0,305.78
114-3787980-3684001,2025-02-14,15:43:01,Canceled,FBA,Amazon.com,Expedited,CUST-00668,MA,Cambridge,64646,US,USD,0.0,0.0,101.96
114-5378377-1673337,2025-02-14,13:20:05,Pending,FBM,Amazon.com,Standard,CUST-01748,UT,Fairview,84261,US,USD,4.0,0.0,141.53
114-5909612-7136216,2025-02-14,18:53:19,Shipped,FBA,Amazon.com,Two-Day,CUST-00757,CA,Fresno,11268,US,USD,0.0,0.0,13.62
114-6351705-2544587,2025-02-14,22:27:49,Shipped,FBA,Amazon.com,Two-Day,CUST-01235,AZ,Tucson,90478,US,USD,0.0,0.0,54.48
114-2149517-2572322,2025-02-15,09:57:05,Shipped,FBA,Amazon.com,Standard,CUST-00420,MN,Springfield,18906,US,USD,0.0,0.0,49.25
114-3433514-7490950,2025-02-15,05:56:11,Shipped,FBA,Amazon.com,Two-Day,CUST-00847,RI,Centerville,61355,US,USD,0.0,0.0,177.4
114-5377586-3019769,2025-02-15,15:51:53,Shipped,FBA,Amazon.com,Two-Day,CUST-00746,CA,San Jose,40169,US,USD,0.0,0.0,21.32
114-6034975-1404438,2025-02-15,17:37:59,Shipped,FBM,Amazon.com,Standard,CUST-00560,WA,Seattle,78454,US,USD,5.07,0.0,62.69
114-9579726-9277714,2025-02-15,03:55:54,Shipped,FBM,Amazon.com,Standard,CUST-00663,CT,Georgetown,88059,US,USD,7.04,0.0,62.71
114-1247568-3122120,2025-02-16,19:34:59,Shipped,FBA,Amazon.com,Two-Day,CUST-00208,WI,Riverside,23143,US,USD,0.0,0.0,99.05
114-4128270-6035338,2025-02-16,22:26:51,Shipped,FBA,Amazon.com,Standard,CUST-00648,GA,Augusta,76194,US,USD,0.0,0.0,75.67
114-4370808-2303527,2025-02-16,23:31:43,Shipped,FBA,Amazon.com,Standard,CUST-00243,GA,Augusta,51533,US,USD,0.0,0.0,26.96
114-5131966-1138883,2025-02-16,02:02:36,Shipped,FBA,Amazon.com,Two-Day,CUST-01357,GA,Macon,77397,US,USD,0.0,0.0,174.53
114-6655346-1331949,2025-02-16,18:24:52,Shipped,FBA,Amazon.com,Two-Day,CUST-01680,AK,Centerville,26326,US,USD,0.0,12.01,75.92
114-6932930-1211654,2025-02-16,07:20:46,Shipped,FBA,Amazon.com,Two-Day,CUST-01435,FL,Fort Lauderdale,57520,US,USD,0.0,3.05,56.04
114-7029116-7338467,2025-02-16,01:33:44,Shipped,FBA,Amazon.com,Two-Day,CUST-01680,AK,Centerville,26326,US,USD,0.0,0.0,40.54
114-7750500-5354644,2025-02-16,07:46:36,Shipped,FBA,Amazon.com,Two-Day,CUST-01772,OH,Cleveland,31957,US,USD,0.0,0.0,90.53
114-6833547-2640751,2025-02-17,15:18:27,Shipped,FBA,Amazon.com,Two-Day,CUST-01530,TX,Austin,25524,US,USD,0.0,0.0,17.61
114-7155043-6005242,2025-02-17,15:55:51,Shipped,FBM,Amazon.com,Standard,CUST-00081,MD,Fairview,46291,US,USD,5.22,0.0,36.81
114-1240522-9246718,2025-02-18,09:22:39,Pending,FBA,Amazon.com,Two-Day,CUST-00560,WA,Seattle,78454,US,USD,0.0,0.0,86.26
114-1424015-2198780,2025-02-18,08:24:36,Shipped,FBA,Amazon.com,Standard,CUST-00320,GA,Savannah,64700,US,USD,0.0,0.0,221.75
114-4464127-1222519,2025-02-18,08:53:04,Shipped,FBA,Amazon.com,Standard,CUST-01460,WV,Riverside,52160,US,USD,0.0,0.0,98.79
114-6902803-3007039,2025-02-18,10:44:09,Shipped,FBA,Amazon.com,Two-Day,CUST-00496,CO,Riverside,12955,US,USD,0.0,0.0,40.54
114-8405483-2346854,2025-02-18,19:11:16,Shipped,FBA,Amazon.com,Standard,CUST-00007,WI,Georgetown,41217,US,USD,0.0,0.0,110.91
114-9839713-4815503,2025-02-18,07:27:48,Shipped,FBM,Amazon.com,Standard,CUST-01084,TX,Austin,15367,US,USD,6.77,0.0,133.69
114-1453303-3307012,2025-02-19,20:55:27,Shipped,FBA,Amazon.com,Two-Day,CUST-00461,MI,Ann Arbor,45349,US,USD,0.0,6.03,75.05
114-2204692-5809679,2025-02-19,06:44:31,Shipped,FBM,Amazon.com,Standard,CUST-01481,MD,Riverside,89102,US,USD,7.14,2.33,26.13
114-3093662-6174508,2025-02-19,16:57:42,Shipped,FBA,Amazon.com,Two-Day,CUST-00752,DC,Springfield,49252,US,USD,0.0,0.0,247.08
114-4368129-8962835,2025-02-19,04:44:51,Shipped,FBM,Amazon.com,Standard,CUST-00144,AK,Springfield,42943,US,USD,5.33,2.63,375.99
114-5814049-5273756,2025-02-19,18:26:22,Canceled,FBA,Amazon.com,Two-Day,CUST-01289,GA,Savannah,15799,US,USD,0.0,0.0,51.35
114-7573147-3831541,2025-02-19,20:25:10,Shipped,FBA,Amazon.com,Two-Day,CUST-01180,WY,Centerville,56447,US,USD,0.0,0.0,88.7
114-1663375-7104838,2025-02-20,15:51:04,Shipped,FBA,Amazon.com,Two-Day,CUST-01551,FL,Orlando,71500,US,USD,0.0,0.0,21.66
114-6481567-5951639,2025-02-20,00:17:48,Shipped,FBM,Amazon.com,Standard,CUST-00212,PA,Erie,67536,US,USD,5.25,0.0,50.87
114-9744886-9435345,2025-02-20,18:28:02,Shipped,FBA,Amazon.com,Two-Day,CUST-01645,TX,Houston,67422,US,USD,0.0,5.47,144.89
114-1377555-6964179,2025-02-21,14:20:43,Shipped,FBA,Amazon.com,Two-Day,CUST-01790,MI,Grand Rapids,63465,US,USD,0.0,0.0,162.48
114-4324362-4933783,2025-02-21,02:58:03,Shipped,FBA,Amazon.com,Two-Day,CUST-01471,OR,Centerville,25663,US,USD,0.0,0.0,15.31
114-8405073-4850836,2025-02-21,19:28:54,Shipped,FBA,Amazon.com,Expedited,CUST-00010,UT,Riverside,41034,US,USD,0.0,0.0,42.31
114-1634124-2686460,2025-02-22,02:51:02,Shipped,FBA,Amazon.com,Standard,CUST-01419,WA,Seattle,82150,US,USD,0.0,1.5,300.85
114-4243587-6617699,2025-02-22,02:54:47,Canceled,FBM,Amazon.com,Expedited,CUST-01123,CA,Sacramento,75034,US,USD,4.09,0.0,115.0
114-1846631-1599611,2025-02-23,07:05:20,Shipped,FBA,Amazon.com,Two-Day,CUST-00679,OR,Georgetown,21161,US,USD,0.0,0.0,278.62
114-2415819-6695216,2025-02-23,21:34:05,Shipped,FBA,Amazon.com,Two-Day,CUST-01430,TX,San Antonio,68114,US,USD,0.0,0.0,21.32
114-6027924-3733169,2025-02-23,08:36:02,Shipped,FBA,Amazon.com,Two-Day,CUST-00708,RI,Riverside,98864,US,USD,0.0,0.0,19.25
114-1564896-3390594,2025-02-24,01:58:23,Shipped,FBA,Amazon.com,Two-Day,CUST-01212,CA,Fresno,53684,US,USD,0.0,2.3,169.64
114-1749285-7470354,2025-02-24,10:57:25,Canceled,FBA,Amazon.com,Two-Day,CUST-01060,TX,Austin,34514,US,USD,0.0,0.0,49.25
114-3949116-4363896,2025-02-24,17:45:23,Canceled,FBM,Amazon.com,Standard,CUST-00461,MI,Ann Arbor,45349,US,USD,6.93,0.0,49.24
114-3370656-8369810,2025-02-25,12:20:26,Shipped,FBA,Amazon.com,Two-Day,CUST-01609,GA,Augusta,28591,US,USD,0.0,0.0,166.67
114-5610226-1508917,2025-02-25,11:04:51,Shipped,FBM,Amazon.com,Expedited,CUST-01577,OH,Cleveland,57681,US,USD,4.64,0.0,85.72
114-6321605-5878302,2025-02-25,02:53:07,Shipped,FBM,Amazon.com,Expedited,CUST-01176,HI,Fairview,47602,US,USD,6.88,0.0,63.12
114-3666472-7988135,2025-02-26,04:02:59,Shipped,FBA,Amazon.com,Expedited,CUST-01492,MD,Riverside,39041,US,USD,0.0,0.0,154.72
114-4818153-9613865,2025-02-26,16:07:06,Shipped,FBM,Amazon.com,Expedited,CUST-00496,CO,Riverside,12955,US,USD,5.76,0.0,110.68
114-6939432-9537648,2025-02-26,07:38:42,Shipped,FBA,Amazon.com,Two-Day,CUST-01190,NC,Charlotte,40366,US,USD,0.0,0.0,46.35
114-1233398-9406813,2025-02-27,08:20:16,Canceled,FBM,Amazon.com,Expedited,CUST-00183,CA,San Jose,40673,US,USD,7.87,0.0,146.41
114-2184456-1455692,2025-02-27,05:15:30,Shipped,FBA,Amazon.com,Two-Day,CUST-01129,CA,San Jose,95620,US,USD,0.0,0.0,18.93
114-3734765-4524077,2025-02-27,06:30:17,Shipped,FBM,Amazon.com,Standard,CUST-00169,IA,Fairview,35470,US,USD,7.7,0.0,175.07
114-7786727-6040873,2025-02-27,20:35:02,Shipped,FBA,Amazon.com,Standard,CUST-00120,TX,Austin,52026,US,USD,0.0,0.0,18.93
114-1457506-7480772,2025-02-28,05:27:36,Shipped,FBA,Amazon.com,Two-Day,CUST-00897,WV,Riverside,96066,US,USD,0.0,0.0,148.12
114-2218773-3693317,2025-02-28,13:52:59,Shipped,FBA,Amazon.com,Standard,CUST-00088,IL,Springfield,44152,US,USD,0.0,0.0,91.24
114-2750356-6528835,2025-02-28,22:58:56,Shipped,FBA,Amazon.com,Two-Day,CUST-00760,CO,Riverside,61201,US,USD,0.0,0.0,89.73
114-3063918-1291552,2025-02-28,00:54:27,Pending,FBA,Amazon.com,Standard,CUST-01268,IL,Peoria,92709,US,USD,0.0,0.0,87.21
114-6165767-9642054,2025-02-28,02:08:07,Shipped,FBM,Amazon.com,Standard,CUST-00711,MD,Riverside,16155,US,USD,6.99,0.0,31.81
114-6658004-8893828,2025-02-28,21:47:55,Shipped,FBM,Amazon.com,Scheduled,CUST-01728,GA,Savannah,91665,US,USD,6.54,0.0,96.27
114-1056349-9659693,2025-03-01,02:24:36,Shipped,FBA,Amazon.com,Standard,CUST-01551,FL,Orlando,71500,US,USD,0.0,4.66,38.52
114-2135789-8332121,2025-03-01,22:37:45,Shipped,FBA,Amazon.com,Standard,CUST-00987,MI,Lansing,24302,US,USD,0.0,0.0,109.5
114-5028339-3014052,2025-03-01,21:56:23,Shipped,FBA,Amazon.com,Standard,CUST-00525,TN,Nashville,79315,US,USD,0.0,1.83,249.5
114-7596826-4153748,2025-03-01,09:42:40,Shipped,FBM,Amazon.com,Standard,CUST-00183,CA,San Jose,40673,US,USD,5.04,0.0,20.35
114-8142454-3021076,2025-03-01,22:06:04,Shipped,FBA,Amazon.com,Standard,CUST-00334,VA,Arlington,62171,US,USD,0.0,0.0,107.84
114-8608039-3601196,2025-03-01,13:59:13,Shipped,FBA,Amazon.com,Two-Day,CUST-01556,NE,Springfield,18076,US,USD,0.0,0.0,72.21
114-1800922-2841967,2025-03-02,02:52:57,Shipped,FBA,Amazon.com,Two-Day,CUST-00420,MN,Springfield,18906,US,USD,0.0,0.0,17.84
114-6110124-2154674,2025-03-02,11:46:15,Shipped,FBM,Amazon.com,Standard,CUST-00499,NC,Greensboro,50381,US,USD,4.25,4.61,63.49
114-8424332-4792245,2025-03-02,09:32:52,Shipped,FBA,Amazon.com,Two-Day,CUST-00500,MS,Centerville,47831,US,USD,0.0,8.18,210.06
114-8424332-4792245,2025-03-02,09:32:52,Shipped,FBA,Amazon.com,Two-Day,CUST-00500,MS,Centerville,47831,US,USD,0.0,8.18,210.06
114-8666531-4789896,2025-03-02,21:23:58,Shipped,FBA,Amazon.com,Two-Day,CUST-01343,VA,Norfolk,94390,US,USD,0.0,0.0,128.71
114-2442046-1790983,2025-03-03,19:03:42,Shipped,FBA,Amazon.com,Two-Day,CUST-01648,NY,Buffalo,28025,US,USD,0.0,0.0,42.31
114-2665331-5671330,2025-03-03,03:54:47,Shipped,FBA,Amazon.com,Standard,CUST-00305,NJ,Jersey City,83553,US,USD,0.0,2.2,52.32
114-3259071-5694772,2025-03-03,07:56:05,Shipped,FBA,Amazon.com,Standard,CUST-00689,MI,Grand Rapids,12440,US,USD,0.0,2.47,162.67
114-3672979-3967496,2025-03-03,11:10:28,Shipped,FBA,Amazon.com,Two-Day,CUST-00260,CA,Los Angeles,46977,US,USD,0.0,0.0,154.05
114-9461660-1495807,2025-03-03,21:19:14,Shipped,FBA,Amazon.com,Two-Day,CUST-00827,GA,Atlanta,79550,US,USD,0.0,0.0,19.47
114-4943004-9982809,2025-03-04,21:24:33,Shipped,FBA,Amazon.com,Two-Day,CUST-00144,AK,Springfield,42943,US,USD,0.0,0.0,21.36
114-7562471-4062040,2025-03-04,10:03:49,Shipped,FBM,Amazon.com,Standard,CUST-01588,AZ,Tucson,75100,US,USD,6.76,0.0,79.36
114-8063272-6861357,2025-03-04,22:09:54,Shipped,FBA,Amazon.com,Expedited,CUST-00851,SC,Centerville,73234,US,USD,0.0,0.0,175.23
114-9009453-6130509,2025-03-04,10:07:54,Shipped,FBA,Amazon.com,Standard,CUST-00397,TX,El Paso,12058,US,USD,0.0,0.0,39.53
114-9172000-4212063,2025-03-04,22:27:49,Shipped,FBA,Amazon.com,Standard,CUST-00634,MI,Lansing,67177,US,USD,0.0,0.0,31.59
114-9388090-1504718,2025-03-04,03:00:11,Canceled,FBA,Amazon.com,Standard,CUST-00212,PA,Erie,67536,US,USD,0.0,4.97,79.61
114-9528030-5409809,2025-03-04,11:09:36,Shipped,FBA,Amazon.com,Two-Day,CUST-01248,NV,Riverside,67310,US,USD,0.0,0.0,24.82
114-2895920-9221915,2025-03-05,01:53:05,Shipped,FBA,Amazon.com,Two-Day,CUST-00253,OH,Cleveland,55073,US,USD,0.0,0.0,153.18
114-3083730-7129228,2025-03-05,06:40:50,Shipped,FBA,Amazon.com,Two-Day,CUST-00737,WI,Springfield,25531,US,USD,0.0,0.0,97.71
114-4922062-1156351,2025-03-05,23:03:11,Shipped,FBA,Amazon.com,Two-Day,CUST-00554,IN,Fairview,44754,US,USD,0.0,0.0,327.24
114-5009764-6915526,2025-03-05,21:24:57,Shipped,FBA,Amazon.com,Two-Day,CUST-00983,GA,Augusta,77171,US,USD,0.0,0.0,83.42
114-5661974-1626767,2025-03-05,01:54:04,Shipped,FBA,Amazon.com,Two-Day,CUST-01335,NC,Charlotte,32145,US,USD,0.0,0.0,191.33
114-6137400-2451359,2025-03-05,10:50:47,Shipped,FBA,Amazon.com,Standard,CUST-01579,TX,Fort Worth,80295,US,USD,0.0,0.0,88.7
114-9434963-3124791,2025-03-05,16:37:04,Canceled,FBA,Amazon.com,Two-Day,CUST-00316,CO,Georgetown,12816,US,USD,0.0,0.0,64.08
114-4601629-5527803,2025-03-06,04:30:26,Shipped,FBA,Amazon.com,Two-Day,CUST-00172,WI,Riverside,51652,US,USD,0.0,0.0,106.74
114-5691746-6300302,2025-03-06,18:18:45,Shipped,FBM,Amazon.com,Standard,CUST-00485,MO,Georgetown,81888,US,USD,7.22,0.0,134.01
114-6107007-7087108,2025-03-06,09:55:41,Shipped,FBA,Amazon.com,Two-Day,CUST-01418,KS,Centerville,94186,US,USD,0.0,0.0,19.25
114-7337981-4882352,2025-03-06,19:10:02,Canceled,FBA,Amazon.com,Expedited,CUST-00942,CA,Sacramento,64432,US,USD,0.0,0.0,55.67
114-9622363-2327669,2025-03-06,02:37:45,Shipped,FBA,Amazon.com,Two-Day,CUST-00508,NY,Albany,84130,US,USD,0.0,0.0,18.37
114-4635470-3562992,2025-03-07,17:42:54,Shipped,FBA,Amazon.com,Two-Day,CUST-00263,KY,Springfield,81197,US,USD,0.0,0.0,88.7
114-5295403-9962138,2025-03-07,06:10:15,Shipped,FBA,Amazon.com,Two-Day,CUST-01749,FL,Miami,73818,US,USD,0.0,0.0,107.91
114-8839464-1855315,2025-03-07,00:40:51,Shipped,FBA,Amazon.com,Standard,CUST-01185,MD,,87080,US,USD,0.0,0.0,40.21
114-3961635-2247698,2025-03-08,14:32:00,Shipped,FBM,Amazon.com,Expedited,CUST-01460,WV,Riverside,52160,US,USD,4.67,0.0,135.53
114-6155337-5723640,2025-03-08,06:32:43,Shipped,FBA,Amazon.com,Two-Day,CUST-00552,OH,Cleveland,54035,US,USD,0.0,0.0,13.62
114-6160334-2696630,2025-03-08,07:08:44,Shipped,FBA,Amazon.com,Two-Day,CUST-00384,OK,Riverside,91379,US,USD,0.0,0.0,57.15
114-8681474-8470869,2025-03-08,13:55:59,Shipped,FBA,Amazon.com,Two-Day,CUST-00250,NH,Georgetown,68306,US,USD,0.0,0.0,223.86
114-4456664-2563204,2025-03-09,13:28:57,Shipped,FBM,Amazon.com,Standard,CUST-00033,TN,Knoxville,17806,US,USD,7.51,0.0,169.96
114-6233885-3128762,2025-03-09,02:06:59,Shipped,FBM,Amazon.com,Standard,CUST-00557,MO,Georgetown,51071,US,USD,6.83,0.0,95.53
114-6900708-1662107,2025-03-09,13:06:57,Shipped,FBA,Amazon.com,Two-Day,CUST-01647,GA,Macon,18773,US,USD,0.0,7.61,366.01
114-7208359-7734040,2025-03-09,22:03:30,Pending,FBA,Amazon.com,Standard,CUST-01138,TN,Nashville,41217,US,USD,0.0,0.0,177.4
114-7871605-5127721,2025-03-09,11:57:45,Shipped,FBA,Amazon.com,Standard,CUST-00950,OK,Centerville,46500,US,USD,0.0,0.0,24.09
114-2084304-2873952,2025-03-10,05:22:02,Shipped,FBA,Amazon.com,Expedited,CUST-00599,ME,Fairview,77760,US,USD,0.0,0.0,24.09
114-3990767-3165349,2025-03-10,21:37:13,Shipped,FBA,Amazon.com,Expedited,CUST-01098,CO,Fairview,17977,US,USD,0.0,5.76,179.76
114-5770818-9720948,2025-03-10,05:45:34,Shipped,FBA,Amazon.com,Two-Day,CUST-00931,SD,Springfield,60067,US,USD,0.0,2.09,258.21
114-6406341-5174283,2025-03-10,21:50:44,Shipped,FBA,Amazon.com,Two-Day,CUST-00847,RI,Centerville,61355,US,USD,0.0,0.0,249.0
114-2190891-4326518,2025-03-11,14:18:35,Shipped,FBA,Amazon.com,Two-Day,CUST-00545,AZ,Tucson,76412,US,USD,0.0,0.0,34.22
114-5902673-7685461,2025-03-11,00:32:56,Shipped,FBA,Amazon.com,Standard,CUST-00760,CO,Riverside,61201,US,USD,0.0,0.0,72.33
114-6472794-1020311,2025-03-11,07:38:55,Shipped,FBA,Amazon.com,Standard,CUST-00474,NM,Fairview,16758,US,USD,0.0,0.0,35.68
114-6568060-5974557,2025-03-11,19:46:34,Shipped,FBA,Amazon.com,Two-Day,CUST-01220,MA,Springfield,65725,US,USD,0.0,0.0,123.51
114-8160556-7731559,2025-03-11,21:07:37,Shipped,FBA,Amazon.com,Two-Day,CUST-01444,NC,Greensboro,22950,US,USD,0.0,0.0,19.47
114-5550331-7582395,2025-03-12,11:29:07,Canceled,FBA,Amazon.com,Standard,CUST-00977,IL,Peoria,15244,US,USD,0.0,0.0,141.45
114-7530373-5534911,2025-03-12,16:00:36,Pending,FBA,Amazon.com,Two-Day,CUST-00863,ID,Springfield,82708,US,USD,0.0,0.0,23.36
114-1786700-9252661,2025-03-13,04:11:05,Shipped,FBM,Amazon.com,Standard,CUST-01280,AZ,Phoenix,50537,US,USD,5.13,0.0,79.64
114-1809403-7601083,2025-03-13,03:34:07,Shipped,FBA,Amazon.com,Two-Day,CUST-00139,NV,Georgetown,23955,US,USD,0.0,0.0,46.37
114-5128333-4430825,2025-03-13,06:42:13,Shipped,FBA,Amazon.com,Two-Day,CUST-01071,FL,Miami,87857,US,USD,0.0,0.0,63.12
